2026-07-26 19:29:19,643 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,712 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:22:32,713 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,713 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:22:32,713 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:24:42,113 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:24:42,113 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:24:42,113 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:24:42,114 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:24:42,114 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:24:42,114 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:24:42,116 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:24:42,116 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:24:42,119 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:24:42,120 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:24:42,121 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:24:42,122 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:24:42,122 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:24:42,123 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:24:42,123 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:24:42,127 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:24:42,127 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:24:42,128 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:24:42,128 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:24:42,128 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:24:42,128 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:24:42,130 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:24:42,130 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:24:42,130 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:24:42,130 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:24:42,131 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:24:42,131 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:24:42,131 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:24:42,132 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:24:42,134 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:24:42,134 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:24:42,134 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:24:42,135 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:24:42,135 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:24:42,135 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:24:42,135 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:24:42,135 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:24:42,137 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:24:42,159 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:24:42,159 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:24:42,161 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:24:42,162 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:24:42,163 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:24:42,163 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:24:42,163 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:24:42,164 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:24:42,164 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:24:42,165 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:24:42,165 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:24:42,166 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:24:42,166 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:24:42,167 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:24:42,168 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:24:42,168 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:24:42,169 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:24:42,169 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:24:42,170 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:24:42,170 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:24:42,170 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:24:42,170 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:24:42,170 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:24:42,172 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:24:42,173 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:24:42,173 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:24:42,174 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:24:42,174 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:24:42,175 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:24:42,175 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:24:42,175 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:24:42,175 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:24:42,176 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:24:42,177 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:25:41,924 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:25:41,925 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:25:41,925 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:25:41,926 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:25:41,926 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:25:41,926 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:25:41,926 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:25:41,926 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:25:41,927 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:25:41,927 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:25:41,927 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:25:41,927 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:25:41,927 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:25:41,928 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:25:41,928 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:25:41,928 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:25:41,929 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:25:41,929 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:25:41,929 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:25:41,930 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:25:41,930 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:25:41,930 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:25:41,930 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:25:41,930 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:25:41,931 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:25:41,931 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:25:41,931 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:25:41,931 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:25:41,932 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:25:41,933 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:25:41,945 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:25:41,946 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:25:41,946 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:25:41,946 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:25:41,947 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:25:41,947 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:25:41,948 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:25:41,949 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:25:41,949 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:25:41,949 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:25:41,949 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:25:41,949 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:25:41,950 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:25:41,950 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:25:41,951 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:25:41,952 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:25:41,953 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:25:41,953 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:25:41,954 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:25:41,954 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:25:41,955 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:25:41,955 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:25:41,956 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:25:41,956 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:25:41,956 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:25:41,957 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:25:41,958 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:25:41,958 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:25:41,959 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:25:41,959 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:25:41,960 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:25:41,960 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:25:41,961 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:25:41,962 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:25:41,963 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:25:41,964 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:25:41,965 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:25:41,968 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:25:41,969 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:25:41,976 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:25:41,977 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:25:41,979 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:25:41,979 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:25:41,980 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:25:41,984 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:25:41,985 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:25:41,993 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:25:42,029 | INFO | ResumeAnalyzer | Batch summary report generated
2026-07-27 16:26:27,861 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:26:27,862 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:26:27,863 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:26:27,863 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:26:27,863 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:26:27,864 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:26:27,865 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:26:27,866 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:26:27,868 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:26:27,869 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:26:27,872 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:26:27,873 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:26:27,874 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:26:27,874 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:26:27,874 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:26:27,874 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:26:27,874 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:26:27,877 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:26:27,888 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:26:27,888 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:26:27,889 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:26:27,889 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:26:27,890 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:26:27,890 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:26:27,890 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:26:27,891 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:26:27,891 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:26:27,891 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:26:27,892 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:26:27,892 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:26:27,892 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:26:27,893 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:26:27,893 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:26:27,894 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:26:27,894 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:26:27,894 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:26:27,896 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:26:27,896 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:26:27,897 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:26:27,897 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:26:27,898 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:26:27,898 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:26:27,898 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:26:27,899 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:26:27,899 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:26:27,900 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:26:27,901 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:26:27,901 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:26:27,901 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:26:27,902 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:26:27,902 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:26:27,902 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:26:27,902 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:26:27,902 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:26:27,904 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:26:27,905 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:26:27,905 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:26:27,905 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:26:27,906 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:26:27,906 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:26:27,906 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:26:27,906 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:26:27,907 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:26:27,907 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:26:27,908 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:26:27,924 | INFO | ResumeAnalyzer | Batch summary report generated
2026-07-27 16:27:52,312 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:27:52,315 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:27:52,316 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:27:52,318 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:27:52,319 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:27:52,319 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:27:52,319 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:27:52,320 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:27:52,321 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:27:52,323 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:27:52,323 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,324 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:27:52,324 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:27:52,325 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:27:52,325 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,326 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:27:52,326 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,327 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:27:52,327 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,328 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:27:52,328 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:27:52,329 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:27:52,330 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:27:52,332 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:27:52,343 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:27:52,344 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:27:52,344 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:27:52,344 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:27:52,345 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:27:52,345 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:27:52,345 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:27:52,345 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:27:52,346 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:27:52,346 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:27:52,346 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,346 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:27:52,347 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:27:52,347 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:27:52,347 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:27:52,348 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:27:52,348 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:27:52,348 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:27:52,349 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:27:52,349 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:27:52,349 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:27:52,350 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:27:52,350 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:27:52,351 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:27:52,351 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:27:52,351 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:27:52,352 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:27:52,352 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:27:52,353 | INFO | ResumeAnalyzer | Phone number extracted
